Jun 05 2023     09:12:02 am     Elt: 000240 Seconds.  Real Time: 000241
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        1, 000
  10,        0, 000
  11,        1, 000
  12,        0, 000
  13,        1, 000
  14,        1, 000
  15,        0, 000
  16,        0, 000
  17,        1, 000
  18,        2, 000
  19,        2, 000
  20,        0, 000
  21,        2, 000
  22,        0, 000
  23,        0, 000
  24,        0, 000
  25,        1, 000
  26,        1, 000
  27,        1, 000
  28,        0, 000
  29,        1, 000
  30,        3, 000
  31,        0, 000
  32,        1, 000
  33,        0, 000
  34,        1, 000
  35,        2, 000
  36,        0, 000
  37,        1, 000
  38,        0, 000
  39,        0, 000
  40,        0, 000
  41,        0, 000
  42,        1, 000
  43,        1, 000
  44,        1, 000
  45,        0, 000
  46,        0, 000
  47,        2, 000
  48,        0, 000
  49,        1, 000
  50,        2, 000
  51,        2, 000
  52,        0, 000
  53,        1, 000
  54,        1, 000
  55,        0, 000
  56,        2, 000
  57,        3, 000
  58,        1, 000
  59,        1, 000
  60,        1, 000
  61,        0, 000
  62,        1, 000
  63,        1, 000
  64,        1, 000
  65,        0, 000
  66,        1, 000
  67,        0, 000
  68,        1, 000
  69,        0, 000
  70,        0, 000
  71,        0, 000
  72,        1, 000
  73,        1, 000
  74,        2, 000
  75,        2, 000
  76,        1, 000
  77,        1, 000
  78,        2, 000
  79,        0, 000
  80,        0, 000
  81,        0, 000
  82,        0, 000
  83,        1, 000
  84,        1, 000
  85,        2, 000
  86,        3, 000
  87,        0, 000
  88,        0, 000
  89,        0, 000
  90,        1, 000
  91,        0, 000
  92,        1, 000
  93,        0, 000
  94,        0, 000
  95,        1, 000
  96,        0, 000
  97,        0, 000
  98,        3, 000
  99,        0, 000
 100,        0, 000
 101,        1, 000
 102,        2, 000
 103,        1, 000
 104,        0, 000
 105,        0, 000
 106,        1, 000
 107,        0, 000
 108,        0, 000
 109,        0, 000
 110,        0, 000
 111,        0, 000
 112,        1, 000
 113,        1, 000
 114,        3, 000
 115,        0, 000
 116,        1, 000
 117,        0, 000
 118,        0, 000
 119,        2, 000
 120,        0, 000
 121,        1, 000
 122,        0, 000
 123,        1, 000
 124,        0, 000
 125,        0, 000
 126,        1, 000
 127,        1, 000
 128,        0, 000
 129,        1, 000
 130,        0, 000
 131,        2, 000
 132,        3, 000
 133,        1, 000
 134,        1, 000
 135,        0, 000
 136,        1, 000
 137,        1, 000
 138,        0, 000
 139,        1, 000
 140,        0, 000
 141,        1, 000
 142,        1, 000
 143,        2, 000
 144,        0, 000
 145,        1, 000
 146,        2, 000
 147,        0, 000
 148,        3, 000
 149,        1, 000
 150,        0, 000
 151,        0, 000
 152,        0, 000
 153,        2, 000
 154,        0, 000
 155,        2, 000
 156,        0, 000
 157,        1, 000
 158,        1, 000
 159,        0, 000
 160,        1, 000
 161,        1, 000
 162,        1, 000
 163,        0, 000
 164,        0, 000
 165,        0, 000
 166,        0, 000
 167,        0, 000
 168,        0, 000
 169,        0, 000
 170,        1, 000
 171,        0, 000
 172,        1, 000
 173,        2, 000
 174,        0, 000
 175,        1, 000
 176,        1, 000
 177,        1, 000
 178,        1, 000
 179,        1, 000
 180,        2, 000
 181,        1, 000
 182,        1, 000
 183,        1, 000
 184,        2, 000
 185,        2, 000
 186,        1, 000
 187,        1, 000
 188,        1, 000
 189,        3, 000
 190,        3, 000
 191,        2, 000
 192,        3, 000
 193,        3, 000
 194,        0, 000
 195,        1, 000
 196,        1, 000
 197,        1, 000
 198,        1, 000
 199,        2, 000
 200,        0, 000
 201,        1, 000
 202,        0, 000
 203,        2, 000
 204,        2, 000
 205,        1, 000
 206,        0, 000
 207,        3, 000
 208,        0, 000
 209,        5, 000
 210,        1, 000
 211,        2, 000
 212,        3, 000
 213,        2, 000
 214,        2, 000
 215,        1, 000
 216,        4, 000
 217,        5, 000
 218,        1, 000
 219,        0, 000
 220,        4, 000
 221,        3, 000
 222,        0, 000
 223,        0, 000
 224,        4, 000
 225,        3, 000
 226,        2, 000
 227,        2, 000
 228,        2, 000
 229,        3, 000
 230,        3, 000
 231,        1, 000
 232,        2, 000
 233,        1, 000
 234,        1, 000
 235,        4, 000
 236,        1, 000
 237,        3, 000
 238,        1, 000
 239,        3, 000
 240,        2, 000
 241,        1, 000
 242,        3, 000
 243,        3, 000
 244,        3, 000
 245,        1, 000
 246,        3, 000
 247,        2, 000
 248,        2, 000
 249,        1, 000
 250,        3, 000
 251,        4, 000
 252,        2, 000
 253,        2, 000
 254,        5, 000
 255,        3, 000
 256,        0, 000
 257,        2, 000
 258,        9, 000
 259,        2, 000
 260,        5, 000
 261,        1, 000
 262,        2, 000
 263,        5, 000
 264,        3, 000
 265,        2, 000
 266,        2, 000
 267,        3, 000
 268,        4, 000
 269,        2, 000
 270,        3, 000
 271,        1, 000
 272,        5, 000
 273,        4, 000
 274,        4, 000
 275,        4, 000
 276,        3, 000
 277,        4, 000
 278,        5, 000
 279,        4, 000
 280,        1, 000
 281,        5, 000
 282,        0, 000
 283,        0, 000
 284,        9, 000
 285,        5, 000
 286,        2, 000
 287,        3, 000
 288,        4, 000
 289,        3, 000
 290,        5, 000
 291,        4, 000
 292,        4, 000
 293,        3, 000
 294,        6, 000
 295,        1, 000
 296,        8, 000
 297,        4, 000
 298,        5, 000
 299,        5, 000
 300,        2, 000
 301,        5, 000
 302,        1, 000
 303,        4, 000
 304,        5, 000
 305,        0, 000
 306,        8, 000
 307,        3, 000
 308,        1, 000
 309,        2, 000
 310,        3, 000
 311,        4, 000
 312,        6, 000
 313,        4, 000
 314,        4, 000
 315,        3, 000
 316,        3, 000
 317,        3, 000
 318,        7, 000
 319,        3, 000
 320,        6, 000
 321,        5, 000
 322,       12, 000
 323,        2, 000
 324,        2, 000
 325,        3, 000
 326,        2, 000
 327,        2, 000
 328,        9, 000
 329,        5, 000
 330,        6, 000
 331,        4, 000
 332,        4, 000
 333,        7, 000
 334,        7, 000
 335,        9, 000
 336,        7, 000
 337,        4, 000
 338,        4, 000
 339,        7, 000
 340,        5, 000
 341,        3, 000
 342,        4, 000
 343,        7, 000
 344,        8, 000
 345,        9, 000
 346,       10, 000
 347,        6, 000
 348,        8, 000
 349,       10, 000
 350,       14, 000
 351,        5, 000
 352,        8, 000
 353,        8, 000
 354,        9, 000
 355,        6, 000
 356,       12, 000
 357,       14, 000
 358,        5, 000
 359,        9, 000
 360,        7, 000
 361,       12, 000
 362,        7, 000
 363,        6, 000
 364,        9, 000
 365,        6, 000
 366,        9, 000
 367,        5, 000
 368,       15, 000
 369,       13, 000
 370,        7, 000
 371,       11, 000
 372,       14, 000
 373,       11, 000
 374,        9, 000
 375,       18, 000
 376,       14, 000
 377,       15, 000
 378,       12, 000
 379,       11, 000
 380,       16, 000
 381,       11, 000
 382,       16, 000
 383,       11, 000
 384,       17, 000
 385,       11, 000
 386,       12, 000
 387,       19, 000
 388,       14, 000
 389,       23, 000
 390,       15, 000
 391,       16, 000
 392,       17, 000
 393,       17, 000
 394,       21, 000
 395,       15, 000
 396,       21, 000
 397,       20, 000
 398,       17, 000
 399,       20, 000
 400,       27, 000
 401,       24, 000
 402,       30, 000
 403,       26, 000
 404,       25, 000
 405,       25, 000
 406,       33, 000
 407,       41, 000
 408,       31, 000
 409,       31, 000
 410,       51, 000
 411,       58, 000
 412,       51, 000
 413,       50, 000
 414,       73, 000
 415,       69, 000
 416,       80, 000
 417,       68, 000
 418,       88, 000
 419,       79, 000
 420,       71, 000
 421,       81, 000
 422,       75, 000
 423,       75, 000
 424,       78, 000
 425,       50, 000
 426,       61, 000
 427,       47, 000
 428,       53, 000
 429,       61, 000
 430,       53, 000
 431,       66, 000
 432,       71, 000
 433,       75, 000
 434,       80, 000
 435,       82, 000
 436,      102, 000
 437,      118, 000
 438,      139, 000
 439,      167, 000
 440,      205, 000
 441,      201, 000
 442,      228, 000
 443,      284, 000
 444,      314, 000
 445,      364, 000
 446,      392, 000
 447,      441, 000
 448,      431, 000
 449,      477, 000
 450,      471, 000
 451,      529, 000
 452,      491, 000
 453,      507, 000
 454,      452, 000
 455,      435, 000
 456,      431, 000
 457,      419, 000
 458,      436, 000
 459,      430, 000
 460,      444, 000
 461,      506, 000
 462,      615, 000
