May 29 2023     10:00:55 am     Elt: 001199 Seconds.  Real Time: 001200
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,       89, 000
  14,      165, 000
  15,      170, 000
  16,      192, 000
  17,      200, 000
  18,      185, 000
  19,      195, 000
  20,      205, 000
  21,      230, 000
  22,      209, 001
  23,      258, 001
  24,      230, 001
  25,      256, 001
  26,      274, 001
  27,      260, 001
  28,      325, 001
  29,      324, 001
  30,      309, 001
  31,      292, 001
  32,      340, 001
  33,      311, 001
  34,      308, 001
  35,      313, 001
  36,      390, 001
  37,      386, 001
  38,      435, 001
  39,      451, 001
  40,      452, 001
  41,      486, 001
  42,      549, 001
  43,      531, 001
  44,      615, 001
  45,      693, 001
  46,      695, 001
  47,      761, 001
  48,      764, 001
  49,      879, 001
  50,      891, 001
  51,      935, 001
  52,      910, 001
  53,      991, 001
  54,     1007, 001
  55,     1049, 001
  56,     1129, 001
  57,     1094, 001
  58,     1176, 001
  59,     1213, 001
  60,     1234, 001
  61,     1187, 001
  62,     1148, 001
  63,     1092, 001
  64,     1192, 001
  65,     1126, 001
  66,     1115, 001
  67,     1138, 001
  68,     1183, 001
  69,     1254, 001
  70,     1107, 001
  71,     1176, 001
  72,     1157, 001
  73,     1116, 001
  74,     1077, 001
  75,     1074, 001
  76,     1071, 001
  77,     1068, 001
  78,     1045, 001
  79,     1084, 001
  80,     1083, 001
  81,     1014, 001
  82,     1003, 001
  83,     1045, 001
  84,      990, 001
  85,      926, 001
  86,      956, 001
  87,      976, 001
  88,      949, 001
  89,      890, 001
  90,      975, 001
  91,      859, 001
  92,      906, 001
  93,      872, 001
  94,      872, 001
  95,      855, 001
  96,      865, 001
  97,      915, 001
  98,      828, 001
  99,      768, 001
 100,      754, 001
 101,      777, 001
 102,      830, 001
 103,      786, 001
 104,      788, 001
 105,      764, 001
 106,      721, 001
 107,      709, 001
 108,      710, 001
 109,      695, 001
 110,      690, 001
 111,      685, 001
 112,      657, 001
 113,      616, 001
 114,      612, 001
 115,      643, 001
 116,      645, 001
 117,      588, 001
 118,      628, 001
 119,      606, 001
 120,      609, 001
 121,      618, 001
 122,      539, 001
 123,      544, 001
 124,      584, 001
 125,      521, 001
 126,      561, 001
 127,      546, 001
 128,      561, 001
 129,      540, 001
 130,      511, 001
 131,      516, 001
 132,      521, 001
 133,      512, 001
 134,      493, 001
 135,      504, 001
 136,      461, 001
 137,      457, 001
 138,      485, 001
 139,      452, 001
 140,      431, 001
 141,      419, 001
 142,      426, 001
 143,      419, 001
 144,      428, 001
 145,      394, 001
 146,      451, 001
 147,      417, 001
 148,      395, 001
 149,      399, 001
 150,      374, 001
 151,      397, 001
 152,      363, 001
 153,      386, 001
 154,      382, 001
 155,      349, 001
 156,      356, 001
 157,      384, 001
 158,      319, 001
 159,      384, 001
 160,      354, 001
 161,      388, 001
 162,      353, 000
 163,      378, 000
 164,      375, 000
 165,      370, 000
 166,      360, 000
 167,      337, 000
 168,      332, 000
 169,      333, 000
 170,      336, 000
 171,      343, 000
 172,      318, 000
 173,      284, 000
 174,      265, 000
 175,      264, 000
 176,      285, 000
 177,      252, 000
 178,      234, 000
 179,      227, 000
 180,      266, 000
 181,      234, 000
 182,      260, 000
 183,      189, 000
 184,      211, 000
 185,      232, 000
 186,      219, 000
 187,      192, 000
 188,      186, 000
 189,      213, 000
 190,      218, 000
 191,      204, 000
 192,      197, 000
 193,      193, 000
 194,      194, 000
 195,      192, 000
 196,      193, 000
 197,      218, 000
 198,      184, 000
 199,      193, 000
 200,      189, 000
 201,      213, 000
 202,      172, 000
 203,      184, 000
 204,      164, 000
 205,      180, 000
 206,      186, 000
 207,      171, 000
 208,      152, 000
 209,      164, 000
 210,      148, 000
 211,      176, 000
 212,      167, 000
 213,      153, 000
 214,      143, 000
 215,      144, 000
 216,      146, 000
 217,      142, 000
 218,      139, 000
 219,      134, 000
 220,      130, 000
 221,      145, 000
 222,      169, 000
 223,      137, 000
 224,      140, 000
 225,      122, 000
 226,      137, 000
 227,      126, 000
 228,      138, 000
 229,      132, 000
 230,      144, 000
 231,      122, 000
 232,      122, 000
 233,      137, 000
 234,      147, 000
 235,      153, 000
 236,      124, 000
 237,      137, 000
 238,      151, 000
 239,      138, 000
 240,      126, 000
 241,      122, 000
 242,      138, 000
 243,      117, 000
 244,      115, 000
 245,       95, 000
 246,      111, 000
 247,      108, 000
 248,      107, 000
 249,      109, 000
 250,       79, 000
 251,       94, 000
 252,       90, 000
 253,       87, 000
 254,       89, 000
 255,       90, 000
 256,       76, 000
 257,       93, 000
 258,       94, 000
 259,       81, 000
 260,       99, 000
 261,       91, 000
 262,       85, 000
 263,       80, 000
 264,       83, 000
 265,       81, 000
 266,       82, 000
 267,       63, 000
 268,       75, 000
 269,       84, 000
 270,       70, 000
 271,       70, 000
 272,       84, 000
 273,       72, 000
 274,       70, 000
 275,       75, 000
 276,       74, 000
 277,       80, 000
 278,       79, 000
 279,       69, 000
 280,       77, 000
 281,       66, 000
 282,       58, 000
 283,       62, 000
 284,       71, 000
 285,       68, 000
 286,       59, 000
 287,       49, 000
 288,       74, 000
 289,       76, 000
 290,       67, 000
 291,       63, 000
 292,       64, 000
 293,       64, 000
 294,       71, 000
 295,       68, 000
 296,       58, 000
 297,       78, 000
 298,       62, 000
 299,       59, 000
 300,       58, 000
 301,       80, 000
 302,       66, 000
 303,       59, 000
 304,       68, 000
 305,       41, 000
 306,       71, 000
 307,       62, 000
 308,       49, 000
 309,       61, 000
 310,       72, 000
 311,       53, 000
 312,       54, 000
 313,       63, 000
 314,       51, 000
 315,       60, 000
 316,       55, 000
 317,       46, 000
 318,       65, 000
 319,       53, 000
 320,       47, 000
 321,       47, 000
 322,       56, 000
 323,       58, 000
 324,       62, 000
 325,       60, 000
 326,       51, 000
 327,       62, 000
 328,       62, 000
 329,       64, 000
 330,       53, 000
 331,       54, 000
 332,       55, 000
 333,       42, 000
 334,       46, 000
 335,       53, 000
 336,       57, 000
 337,       62, 000
 338,       45, 000
 339,       50, 000
 340,       46, 000
 341,       46, 000
 342,       52, 000
 343,       42, 000
 344,       38, 000
 345,       47, 000
 346,       30, 000
 347,       45, 000
 348,       44, 000
 349,       32, 000
 350,       60, 000
 351,       48, 000
 352,       50, 000
 353,       42, 000
 354,       46, 000
 355,       42, 000
 356,       44, 000
 357,       32, 000
 358,       39, 000
 359,       55, 000
 360,       48, 000
 361,       33, 000
 362,       36, 000
 363,       34, 000
 364,       43, 000
 365,       51, 000
 366,       41, 000
 367,       45, 000
 368,       48, 000
 369,       35, 000
 370,       40, 000
 371,       44, 000
 372,       48, 000
 373,       51, 000
 374,       40, 000
 375,       47, 000
 376,       46, 000
 377,       41, 000
 378,       52, 000
 379,       53, 000
 380,       38, 000
 381,       45, 000
 382,       44, 000
 383,       41, 000
 384,       56, 000
 385,       42, 000
 386,       43, 000
 387,       44, 000
 388,       56, 000
 389,       45, 000
 390,       52, 000
 391,       54, 000
 392,       49, 000
 393,       53, 000
 394,       61, 000
 395,       58, 000
 396,       42, 000
 397,       41, 000
 398,       54, 000
 399,       62, 000
 400,       53, 000
 401,       39, 000
 402,       52, 000
 403,       50, 000
 404,       52, 000
 405,       44, 000
 406,       55, 000
 407,       38, 000
 408,       45, 000
 409,       45, 000
 410,       45, 000
 411,       27, 000
 412,       44, 000
 413,       47, 000
 414,       30, 000
 415,       26, 000
 416,       43, 000
 417,       30, 000
 418,       43, 000
 419,       35, 000
 420,       35, 000
 421,       25, 000
 422,       34, 000
 423,       32, 000
 424,       31, 000
 425,       35, 000
 426,       34, 000
 427,       25, 000
 428,       30, 000
 429,       46, 000
 430,       31, 000
 431,       41, 000
 432,       30, 000
 433,       31, 000
 434,       38, 000
 435,       41, 000
 436,       22, 000
 437,       26, 000
 438,       30, 000
 439,       37, 000
 440,       31, 000
 441,       37, 000
 442,       42, 000
 443,       39, 000
 444,       29, 000
 445,       32, 000
 446,       35, 000
 447,       27, 000
 448,       27, 000
 449,       32, 000
 450,       16, 000
 451,       23, 000
 452,       28, 000
 453,       20, 000
 454,       28, 000
 455,       23, 000
 456,       26, 000
 457,       28, 000
 458,       24, 000
 459,       22, 000
